,State_Name,Crop_Type,Crop,N,P,K,pH,rainfall,temperature,Area_in_hectares,Production_in_tons,Yield_ton_per_hec
2011,madhya pradesh,kharif,jowar,80,40,40,5.42,1011.49,30.43,28400,20800,0.732394366
2012,madhya pradesh,kharif,maize,80,40,20,5.54,1011.49,30.43,92100,133700,1.451682953
2013,madhya pradesh,kharif,sesamum,30,15,30,6.46,1011.49,30.43,400,100,0.25
2014,madhya pradesh,kharif,soyabean,20,60,20,5.34,1011.49,30.43,282000,439400,1.558156028
2015,madhya pradesh,kharif,sunflower,50,60,30,5.62,1011.49,30.43,1300,400,0.307692308
2016,madhya pradesh,rabi,barley,70,40,45,5.48,73.47,23.562,1000,2400,2.4
2017,madhya pradesh,rabi,rapeseed,50,40,20,5.16,73.47,23.562,65900,46900,0.71168437
2018,madhya pradesh,rabi,wheat,60,30,30,6.9,73.47,23.562,96800,283600,2.929752066
2019,madhya pradesh,kharif,jowar,80,40,40,5.5,1011.49,30.43,5200,4600,0.884615385
2020,madhya pradesh,kharif,maize,80,40,20,5.38,1011.49,30.43,400,300,0.75
2021,madhya pradesh,kharif,sesamum,30,15,30,6.52,1011.49,30.43,7000,1800,0.257142857
2022,madhya pradesh,kharif,soyabean,20,60,20,5.46,1011.49,30.43,26500,37800,1.426415094
2023,madhya pradesh,rabi,barley,70,40,45,5.62,73.47,23.562,2700,5000,1.851851852
2024,madhya pradesh,rabi,rapeseed,50,40,20,4.82,73.47,23.562,214000,144700,0.676168224
2025,madhya pradesh,rabi,wheat,60,30,30,6.3,73.47,23.562,123300,343400,2.785077048
2026,madhya pradesh,kharif,jowar,80,40,40,5.46,1011.49,30.43,5900,7800,1.322033898
2027,madhya pradesh,kharif,maize,80,40,20,5.48,1011.49,30.43,400,700,1.75
2028,madhya pradesh,kharif,sesamum,30,15,30,6.52,1011.49,30.43,3600,1300,0.361111111
2029,madhya pradesh,kharif,soyabean,20,60,20,5.46,1011.49,30.43,121600,172000,1.414473684
2030,madhya pradesh,kharif,sunflower,50,60,30,5.32,1011.49,30.43,700,500,0.714285714
2031,madhya pradesh,rabi,rapeseed,50,40,20,5.06,73.47,23.562,1100,900,0.818181818
2032,madhya pradesh,rabi,wheat,60,30,30,6.1,73.47,23.562,88500,120300,1.359322034
2033,madhya pradesh,kharif,jowar,80,40,40,5.5,1011.49,30.43,7500,6400,0.853333333
2034,madhya pradesh,kharif,maize,80,40,20,5.5,1011.49,30.43,2500,2100,0.84
2035,madhya pradesh,kharif,sesamum,30,15,30,6.4,1011.49,30.43,6000,1400,0.233333333
2036,madhya pradesh,kharif,soyabean,20,60,20,5.48,1011.49,30.43,6800,4500,0.661764706
2037,madhya pradesh,rabi,barley,70,40,45,5.36,73.47,23.562,2400,2400,1
2038,madhya pradesh,rabi,rapeseed,50,40,20,4.98,73.47,23.562,3300,1000,0.303030303
2039,madhya pradesh,rabi,wheat,60,30,30,6.9,73.47,23.562,78900,84700,1.073510773
2040,madhya pradesh,kharif,jowar,80,40,40,5.64,1011.49,30.43,800,1400,1.75
2041,madhya pradesh,kharif,maize,80,40,20,5.46,1011.49,30.43,2000,3200,1.6
2042,madhya pradesh,kharif,soyabean,20,60,20,5.44,1011.49,30.43,132400,181600,1.371601208
2043,madhya pradesh,rabi,rapeseed,50,40,20,5.14,73.47,23.562,300,300,1
2044,madhya pradesh,rabi,wheat,60,30,30,6.12,73.47,23.562,182100,196200,1.077429984
2045,madhya pradesh,kharif,jowar,80,40,40,5.44,1011.49,30.43,200,200,1
2046,madhya pradesh,kharif,maize,80,40,20,5.58,1011.49,30.43,7700,9300,1.207792208
2047,madhya pradesh,kharif,sesamum,30,15,30,6.54,1011.49,30.43,2900,500,0.172413793
2048,madhya pradesh,kharif,soyabean,20,60,20,5.66,1011.49,30.43,216200,247100,1.142923219
2049,madhya pradesh,kharif,sunflower,50,60,30,5.34,1011.49,30.43,700,200,0.285714286
2050,madhya pradesh,rabi,barley,70,40,45,5.52,73.47,23.562,200,300,1.5
2051,madhya pradesh,rabi,rapeseed,50,40,20,4.86,73.47,23.562,5700,2800,0.49122807
2052,madhya pradesh,rabi,wheat,60,30,30,6.3,73.47,23.562,2200,2900,1.318181818
2053,madhya pradesh,kharif,cotton,120,40,20,5.32,1011.49,30.43,19500,37000,1.897435897
2054,madhya pradesh,kharif,jowar,80,40,40,5.52,1011.49,30.43,5700,6100,1.070175439
2055,madhya pradesh,kharif,maize,80,40,20,5.56,1011.49,30.43,48600,72600,1.49382716
2056,madhya pradesh,kharif,soyabean,20,60,20,5.34,1011.49,30.43,170000,163400,0.961176471
2057,madhya pradesh,rabi,barley,70,40,45,5.46,73.47,23.562,100,200,2
2058,madhya pradesh,rabi,rapeseed,50,40,20,5.08,73.47,23.562,8400,8300,0.988095238
2059,madhya pradesh,rabi,wheat,60,30,30,7,73.47,23.562,87300,243700,2.791523482
2060,madhya pradesh,kharif,jowar,80,40,40,5.48,1011.49,30.43,13200,8400,0.636363636
2061,madhya pradesh,kharif,maize,80,40,20,5.58,1011.49,30.43,1600,1000,0.625
2062,madhya pradesh,kharif,sesamum,30,15,30,6.4,1011.49,30.43,1600,200,0.125
2063,madhya pradesh,kharif,soyabean,20,60,20,5.34,1011.49,30.43,29400,19000,0.646258503
2064,madhya pradesh,rabi,barley,70,40,45,5.66,73.47,23.562,5500,3800,0.690909091
2065,madhya pradesh,rabi,rapeseed,50,40,20,4.94,73.47,23.562,2200,600,0.272727273
2066,madhya pradesh,rabi,wheat,60,30,30,6.3,73.47,23.562,162700,190700,1.172095882
2067,madhya pradesh,kharif,jowar,80,40,40,5.58,1011.49,30.43,5100,3800,0.745098039
2068,madhya pradesh,kharif,maize,80,40,20,5.56,1011.49,30.43,4100,4500,1.097560976
2069,madhya pradesh,kharif,sesamum,30,15,30,6.42,1011.49,30.43,1300,100,0.076923077
2070,madhya pradesh,kharif,soyabean,20,60,20,5.38,1011.49,30.43,181400,159400,0.878721058
2071,madhya pradesh,rabi,barley,70,40,45,5.44,73.47,23.562,800,1300,1.625
2072,madhya pradesh,rabi,rapeseed,50,40,20,5.16,73.47,23.562,1000,600,0.6
2073,madhya pradesh,rabi,wheat,60,30,30,7,73.47,23.562,232800,241100,1.035652921
2074,madhya pradesh,kharif,jowar,80,40,40,5.58,1011.49,30.43,6900,4800,0.695652174
2075,madhya pradesh,kharif,maize,80,40,20,5.36,1011.49,30.43,1000,900,0.9
2076,madhya pradesh,kharif,sesamum,30,15,30,6.68,1011.49,30.43,1800,300,0.166666667
2077,madhya pradesh,kharif,soyabean,20,60,20,5.54,1011.49,30.43,53100,35000,0.65913371
2078,madhya pradesh,rabi,barley,70,40,45,5.32,73.47,23.562,7400,7300,0.986486486
2079,madhya pradesh,rabi,rapeseed,50,40,20,4.92,73.47,23.562,2100,500,0.238095238
2080,madhya pradesh,rabi,wheat,60,30,30,6.3,73.47,23.562,189700,256100,1.350026357
2081,madhya pradesh,kharif,cotton,120,40,20,5.32,1011.49,30.43,2100,2000,0.952380952
2082,madhya pradesh,kharif,jowar,80,40,40,5.34,1011.49,30.43,7500,4500,0.6
2083,madhya pradesh,kharif,maize,80,40,20,5.56,1011.49,30.43,10300,7000,0.67961165
2084,madhya pradesh,kharif,sesamum,30,15,30,6.56,1011.49,30.43,900,200,0.222222222
2085,madhya pradesh,kharif,soyabean,20,60,20,5.56,1011.49,30.43,232300,275500,1.185966423
2086,madhya pradesh,rabi,jowar,80,40,40,5.62,73.47,23.562,300,200,0.666666667
2087,madhya pradesh,rabi,rapeseed,50,40,20,4.98,73.47,23.562,100,100,1
2088,madhya pradesh,rabi,wheat,60,30,30,6.1,73.47,23.562,157600,275000,1.744923858
2089,madhya pradesh,kharif,jowar,80,40,40,5.66,1011.49,30.43,11000,5300,0.481818182
2090,madhya pradesh,kharif,maize,80,40,20,5.56,1011.49,30.43,9400,8800,0.936170213
2091,madhya pradesh,kharif,sesamum,30,15,30,6.56,1011.49,30.43,3000,400,0.133333333
2092,madhya pradesh,kharif,soyabean,20,60,20,5.48,1011.49,30.43,96200,86400,0.898128898
2093,madhya pradesh,kharif,sunflower,50,60,30,5.6,1011.49,30.43,200,100,0.5
2094,madhya pradesh,rabi,rapeseed,50,40,20,5.06,73.47,23.562,1000,500,0.5
2095,madhya pradesh,rabi,wheat,60,30,30,6.6,73.47,23.562,91200,40300,0.441885965
2096,madhya pradesh,kharif,jowar,80,40,40,5.52,1011.49,30.43,3900,3100,0.794871795
2097,madhya pradesh,kharif,maize,80,40,20,5.6,1011.49,30.43,34500,29800,0.863768116
2098,madhya pradesh,kharif,sesamum,30,15,30,6.44,1011.49,30.43,10300,1700,0.165048544
2099,madhya pradesh,kharif,soyabean,20,60,20,5.32,1011.49,30.43,6700,3900,0.582089552
2100,madhya pradesh,rabi,barley,70,40,45,5.42,73.47,23.562,2400,1300,0.541666667
2101,madhya pradesh,rabi,rapeseed,50,40,20,4.98,73.47,23.562,21500,4500,0.209302326
2102,madhya pradesh,rabi,wheat,60,30,30,6.8,73.47,23.562,72800,50100,0.688186813
2103,madhya pradesh,kharif,jowar,80,40,40,5.62,1011.49,30.43,38800,45000,1.159793814
2104,madhya pradesh,kharif,maize,80,40,20,5.58,1011.49,30.43,32900,36800,1.118541033
2105,madhya pradesh,kharif,sesamum,30,15,30,6.6,1011.49,30.43,100,100,1
2106,madhya pradesh,kharif,soyabean,20,60,20,5.58,1011.49,30.43,299400,326100,1.089178357
2107,madhya pradesh,kharif,sunflower,50,60,30,5.58,1011.49,30.43,1400,400,0.285714286
2108,madhya pradesh,rabi,barley,70,40,45,5.36,73.47,23.562,300,600,2
2109,madhya pradesh,rabi,rapeseed,50,40,20,4.88,73.47,23.562,2600,2100,0.807692308
2110,madhya pradesh,rabi,wheat,60,30,30,6.9,73.47,23.562,100700,199400,1.980139027
2111,madhya pradesh,kharif,jowar,80,40,40,5.58,1011.49,30.43,19200,9800,0.510416667
2112,madhya pradesh,kharif,maize,80,40,20,5.64,1011.49,30.43,22000,27300,1.240909091
2113,madhya pradesh,kharif,sesamum,30,15,30,6.4,1011.49,30.43,5400,1800,0.333333333
2114,madhya pradesh,kharif,soyabean,20,60,20,5.42,1011.49,30.43,57200,40900,0.715034965
2115,madhya pradesh,rabi,barley,70,40,45,5.4,73.47,23.562,2000,2900,1.45
2116,madhya pradesh,rabi,rapeseed,50,40,20,5.02,73.47,23.562,48500,26000,0.536082474
2117,madhya pradesh,rabi,wheat,60,30,30,6.5,73.47,23.562,131300,242500,1.846915461
2118,madhya pradesh,kharif,jowar,80,40,40,5.68,1011.49,30.43,16900,10800,0.639053254
2119,madhya pradesh,kharif,maize,80,40,20,5.44,1011.49,30.43,35500,32000,0.901408451
2120,madhya pradesh,kharif,sesamum,30,15,30,6.32,1011.49,30.43,22600,3000,0.132743363
2121,madhya pradesh,kharif,soyabean,20,60,20,5.36,1011.49,30.43,700,400,0.571428571
2122,madhya pradesh,rabi,barley,70,40,45,5.34,73.47,23.562,26300,24100,0.91634981
2123,madhya pradesh,rabi,rapeseed,50,40,20,5.1,73.47,23.562,9000,2200,0.244444444
2124,madhya pradesh,rabi,wheat,60,30,30,7,73.47,23.562,73600,84400,1.14673913
2125,madhya pradesh,kharif,jowar,80,40,40,5.38,1011.49,30.43,9000,8500,0.944444444
2126,madhya pradesh,kharif,maize,80,40,20,5.56,1011.49,30.43,2000,1700,0.85
2127,madhya pradesh,kharif,sesamum,30,15,30,6.34,1011.49,30.43,17800,6600,0.370786517
2128,madhya pradesh,kharif,soyabean,20,60,20,5.42,1011.49,30.43,72000,95300,1.323611111
2129,madhya pradesh,rabi,barley,70,40,45,5.42,73.47,23.562,7400,13200,1.783783784
2130,madhya pradesh,rabi,rapeseed,50,40,20,5.04,73.47,23.562,10600,4000,0.377358491
2131,madhya pradesh,rabi,wheat,60,30,30,6.7,73.47,23.562,122700,249900,2.036674817
2132,madhya pradesh,kharif,jowar,80,40,40,5.56,1011.49,30.43,8600,6100,0.709302326
2133,madhya pradesh,kharif,maize,80,40,20,5.42,1011.49,30.43,4300,5300,1.23255814
2134,madhya pradesh,kharif,soyabean,20,60,20,5.54,1011.49,30.43,407600,424400,1.041216879
2135,madhya pradesh,rabi,barley,70,40,45,5.46,73.47,23.562,300,500,1.666666667
2136,madhya pradesh,rabi,rapeseed,50,40,20,4.86,73.47,23.562,1600,1100,0.6875
2137,madhya pradesh,rabi,wheat,60,30,30,6.5,73.47,23.562,166200,437300,2.631167268
2138,madhya pradesh,kharif,jowar,80,40,40,5.48,1011.49,30.43,9400,8600,0.914893617
2139,madhya pradesh,kharif,maize,80,40,20,5.68,1011.49,30.43,5600,6700,1.196428571
2140,madhya pradesh,kharif,soyabean,20,60,20,5.32,1011.49,30.43,107100,101500,0.947712418
2141,madhya pradesh,rabi,rapeseed,50,40,20,4.86,73.47,23.562,1600,1000,0.625
2142,madhya pradesh,rabi,wheat,60,30,30,6.9,73.47,23.562,236900,328000,1.384550443
2143,maharashtra,kharif,maize,80,40,20,5.38,607.48,26.36666667,1,1113,1113
2144,maharashtra,kharif,jowar,80,40,40,5.34,607.48,26.36666667,900,1100,1.222222222
2145,maharashtra,kharif,maize,80,40,20,5.36,607.48,26.36666667,4400,4700,1.068181818
2146,maharashtra,kharif,moong,20,40,20,5.32,607.48,26.36666667,10200,900,0.088235294
2147,maharashtra,kharif,ragi,50,40,20,5.46,607.48,26.36666667,2600,2100,0.807692308
2148,maharashtra,kharif,rice,80,40,40,5.6,607.48,26.36666667,5900,7200,1.220338983
2149,maharashtra,rabi,jowar,80,40,40,5.36,70.11,25.6,598400,217000,0.36263369
2150,maharashtra,rabi,maize,80,40,20,5.62,70.11,25.6,6200,9100,1.467741935
2151,maharashtra,rabi,wheat,60,30,30,6.9,70.11,25.6,79700,87100,1.092848181
2152,maharashtra,summer,maize,80,40,20,5.62,37.09,27.96666667,1100,1900,1.727272727
2153,maharashtra,whole year,cotton,120,40,20,5.52,714.68,26.45454545,98,17900,182.6530612
2154,maharashtra,kharif,jowar,80,40,40,5.58,607.48,26.36666667,193600,290100,1.498450413
2155,maharashtra,kharif,maize,80,40,20,5.46,607.48,26.36666667,700,800,1.142857143
2156,maharashtra,kharif,moong,20,40,20,5.6,607.48,26.36666667,119400,43100,0.360971524
2157,maharashtra,kharif,rice,80,40,40,5.48,607.48,26.36666667,2900,1600,0.551724138
2158,maharashtra,rabi,jowar,80,40,40,5.46,70.11,25.6,3400,900,0.264705882
2159,maharashtra,rabi,wheat,60,30,30,6.7,70.11,25.6,20900,21800,1.043062201
2160,maharashtra,whole year,cotton,120,40,20,5.68,714.68,26.45454545,3582,183400,51.20044668
2161,maharashtra,kharif,jowar,80,40,40,5.46,607.48,26.36666667,119500,174200,1.457740586
2162,maharashtra,kharif,moong,20,40,20,5.34,607.48,26.36666667,53400,22300,0.417602996
2163,maharashtra,kharif,rice,80,40,40,5.48,607.48,26.36666667,9500,5800,0.610526316
2164,maharashtra,rabi,jowar,80,40,40,5.48,70.11,25.6,200,100,0.5
2165,maharashtra,rabi,wheat,60,30,30,6.12,70.11,25.6,16300,12800,0.785276074
2166,maharashtra,summer,maize,80,40,20,5.44,37.09,27.96666667,100,100,1
2167,maharashtra,whole year,cotton,120,40,20,5.52,714.68,26.45454545,3509,120200,34.25477344
2168,maharashtra,kharif,jowar,80,40,40,5.4,607.48,26.36666667,27700,34100,1.231046931
2169,maharashtra,kharif,maize,80,40,20,5.46,607.48,26.36666667,39800,39800,1
2170,maharashtra,kharif,moong,20,40,20,5.56,607.48,26.36666667,10700,2200,0.205607477
2171,maharashtra,kharif,rice,80,40,40,5.64,607.48,26.36666667,1100,1200,1.090909091
2172,maharashtra,rabi,jowar,80,40,40,5.54,70.11,25.6,213400,112600,0.52764761
2173,maharashtra,rabi,maize,80,40,20,5.54,70.11,25.6,2100,3300,1.571428571
2174,maharashtra,rabi,wheat,60,30,30,6.12,70.11,25.6,31800,28800,0.905660377
2175,maharashtra,summer,maize,80,40,20,5.38,37.09,27.96666667,200,300,1.5
2176,maharashtra,whole year,cotton,120,40,20,5.58,714.68,26.45454545,1397,82000,58.6972083
2177,maharashtra,kharif,jowar,80,40,40,5.68,607.48,26.36666667,72700,55700,0.766162311
2178,maharashtra,kharif,maize,80,40,20,5.42,607.48,26.36666667,2900,2700,0.931034483
2179,maharashtra,kharif,moong,20,40,20,5.44,607.48,26.36666667,12100,500,0.041322314
2180,maharashtra,kharif,rice,80,40,40,5.42,607.48,26.36666667,3400,1700,0.5
2181,maharashtra,rabi,jowar,80,40,40,5.5,70.11,25.6,262100,111800,0.42655475
2182,maharashtra,rabi,maize,80,40,20,5.46,70.11,25.6,1700,3000,1.764705882
2183,maharashtra,rabi,wheat,60,30,30,6.5,70.11,25.6,28300,20400,0.720848057
2184,maharashtra,whole year,cotton,120,40,20,5.58,714.68,26.45454545,829,47600,57.4185766
2185,maharashtra,kharif,jowar,80,40,40,5.64,607.48,26.36666667,300,200,0.666666667
2186,maharashtra,kharif,maize,80,40,20,5.44,607.48,26.36666667,200,100,0.5
2187,maharashtra,kharif,moong,20,40,20,5.38,607.48,26.36666667,600,200,0.333333333
2188,maharashtra,kharif,rice,80,40,40,5.5,607.48,26.36666667,306900,381500,1.24307592
2189,maharashtra,rabi,jowar,80,40,40,5.36,70.11,25.6,3900,800,0.205128205
2190,maharashtra,rabi,wheat,60,30,30,6.11,70.11,25.6,18300,6200,0.338797814
2191,maharashtra,summer,rice,80,40,40,5.52,37.09,27.96666667,128,193,1.5078125
2192,maharashtra,kharif,jowar,80,40,40,5.58,607.48,26.36666667,147800,178400,1.207036536
2193,maharashtra,kharif,maize,80,40,20,5.56,607.48,26.36666667,20000,16400,0.82
2194,maharashtra,kharif,moong,20,40,20,5.52,607.48,26.36666667,58400,46600,0.797945205
2195,maharashtra,kharif,rice,80,40,40,5.32,607.48,26.36666667,700,300,0.428571429
2196,maharashtra,rabi,jowar,80,40,40,5.32,70.11,25.6,17100,4700,0.274853801
2197,maharashtra,rabi,maize,80,40,20,5.44,70.11,25.6,500,900,1.8
2198,maharashtra,rabi,wheat,60,30,30,6.11,70.11,25.6,20700,17500,0.845410628
2199,maharashtra,whole year,cotton,120,40,20,5.36,714.68,26.45454545,2655,119900,45.16007533
2200,maharashtra,kharif,jowar,80,40,40,5.46,607.48,26.36666667,22400,13800,0.616071429
2201,maharashtra,kharif,maize,80,40,20,5.46,607.48,26.36666667,1100,1000,0.909090909
2202,maharashtra,kharif,moong,20,40,20,5.48,607.48,26.36666667,4000,1800,0.45
2203,maharashtra,kharif,rice,80,40,40,5.6,607.48,26.36666667,136400,190100,1.393695015
2204,maharashtra,rabi,jowar,80,40,40,5.36,70.11,25.6,85400,25100,0.293911007
2205,maharashtra,rabi,wheat,60,30,30,6.1,70.11,25.6,28100,10200,0.362989324
2206,maharashtra,summer,rice,80,40,40,5.62,37.09,27.96666667,11,13,1.181818182
2207,maharashtra,whole year,cotton,120,40,20,5.52,714.68,26.45454545,520,31800,61.15384615
2208,maharashtra,kharif,maize,80,40,20,5.52,607.48,26.36666667,4,2901,725.25
2209,maharashtra,kharif,jowar,80,40,40,5.68,607.48,26.36666667,75300,94400,1.253652058
2210,maharashtra,kharif,maize,80,40,20,5.64,607.48,26.36666667,19300,33800,1.751295337
2211,maharashtra,kharif,moong,20,40,20,5.46,607.48,26.36666667,34800,32000,0.91954023
2212,maharashtra,kharif,ragi,50,40,20,5.64,607.48,26.36666667,9300,12800,1.376344086
2213,maharashtra,kharif,rice,80,40,40,5.52,607.48,26.36666667,25300,21200,0.837944664
2214,maharashtra,rabi,jowar,80,40,40,5.52,70.11,25.6,42800,35500,0.829439252
2215,maharashtra,rabi,maize,80,40,20,5.6,70.11,25.6,1400,2500,1.785714286
2216,maharashtra,rabi,wheat,60,30,30,6.6,70.11,25.6,18000,23700,1.316666667
2217,maharashtra,whole year,cotton,120,40,20,5.4,714.68,26.45454545,867,87200,100.5767013
2218,maharashtra,kharif,jowar,80,40,40,5.32,607.48,26.36666667,100,100,1
2219,maharashtra,kharif,maize,80,40,20,5.32,607.48,26.36666667,1800,1600,0.888888889
2220,maharashtra,kharif,moong,20,40,20,5.52,607.48,26.36666667,100,100,1
2221,maharashtra,kharif,rice,80,40,40,5.32,607.48,26.36666667,135300,148300,1.096082779
2222,maharashtra,rabi,jowar,80,40,40,5.5,70.11,25.6,18200,5900,0.324175824
2223,maharashtra,rabi,maize,80,40,20,5.52,70.11,25.6,800,700,0.875
2224,maharashtra,rabi,wheat,60,30,30,7,70.11,25.6,1400,1000,0.714285714
2225,maharashtra,summer,rice,80,40,40,5.46,37.09,27.96666667,25,29,1.16
2226,maharashtra,kharif,maize,80,40,20,5.68,607.48,26.36666667,3,3980,1326.666667
2227,maharashtra,kharif,jowar,80,40,40,5.64,607.48,26.36666667,159700,324000,2.028804008
2228,maharashtra,kharif,maize,80,40,20,5.42,607.48,26.36666667,8500,17200,2.023529412
2229,maharashtra,kharif,moong,20,40,20,5.6,607.48,26.36666667,31800,14800,0.465408805
2230,maharashtra,kharif,rice,80,40,40,5.62,607.48,26.36666667,1700,1600,0.941176471
2231,maharashtra,rabi,jowar,80,40,40,5.4,70.11,25.6,54000,57400,1.062962963
2232,maharashtra,rabi,maize,80,40,20,5.4,70.11,25.6,300,500,1.666666667
2233,maharashtra,rabi,wheat,60,30,30,6.4,70.11,25.6,34000,45000,1.323529412
2234,maharashtra,summer,maize,80,40,20,5.44,37.09,27.96666667,500,700,1.4
2235,maharashtra,whole year,cotton,120,40,20,5.32,714.68,26.45454545,3404,370600,108.8719154
2236,maharashtra,kharif,jowar,80,40,40,5.56,607.48,26.36666667,36300,37500,1.033057851
2237,maharashtra,kharif,maize,80,40,20,5.56,607.48,26.36666667,30300,30000,0.99009901
2238,maharashtra,kharif,moong,20,40,20,5.68,607.48,26.36666667,46300,7600,0.164146868
2239,maharashtra,kharif,rice,80,40,40,5.62,607.48,26.36666667,1600,800,0.5
2240,maharashtra,rabi,jowar,80,40,40,5.56,70.11,25.6,148600,71000,0.477792732
2241,maharashtra,rabi,maize,80,40,20,5.34,70.11,25.6,1000,1800,1.8
2242,maharashtra,rabi,wheat,60,30,30,6.6,70.11,25.6,21600,14800,0.685185185
2243,maharashtra,whole year,cotton,120,40,20,5.62,714.68,26.45454545,1520,102700,67.56578947
2244,maharashtra,kharif,jowar,80,40,40,5.42,607.48,26.36666667,16000,233100,14.56875
2245,maharashtra,kharif,maize,80,40,20,5.34,607.48,26.36666667,1500,1600,1.066666667
2246,maharashtra,kharif,moong,20,40,20,5.42,607.48,26.36666667,1600,1000,0.625
2247,maharashtra,kharif,ragi,50,40,20,5.32,607.48,26.36666667,24700,24300,0.983805668
2248,maharashtra,kharif,rice,80,40,40,5.64,607.48,26.36666667,1100,246100,223.7272727
2249,maharashtra,rabi,jowar,80,40,40,5.4,70.11,25.6,10300,8800,0.854368932
2250,maharashtra,rabi,maize,80,40,20,5.62,70.11,25.6,4000,3200,0.8
2251,maharashtra,rabi,wheat,60,30,30,6.7,70.11,25.6,6300,10100,1.603174603
2252,maharashtra,summer,maize,80,40,20,5.64,37.09,27.96666667,100,200,2
2253,maharashtra,summer,rice,80,40,40,5.34,37.09,27.96666667,3,8,2.666666667
2254,maharashtra,whole year,cotton,120,40,20,5.56,714.68,26.45454545,1,100,100
2255,maharashtra,kharif,jowar,80,40,40,5.54,607.48,26.36666667,176800,186200,1.053167421
2256,maharashtra,kharif,maize,80,40,20,5.56,607.48,26.36666667,3000,2000,0.666666667
2257,maharashtra,kharif,moong,20,40,20,5.4,607.48,26.36666667,23700,3200,0.135021097
2258,maharashtra,kharif,rice,80,40,40,5.46,607.48,26.36666667,20700,5500,0.265700483
2259,maharashtra,rabi,jowar,80,40,40,5.44,70.11,25.6,30200,6600,0.218543046
2260,maharashtra,rabi,maize,80,40,20,5.54,70.11,25.6,1100,1700,1.545454545
2261,maharashtra,rabi,wheat,60,30,30,6.1,70.11,25.6,19700,8600,0.436548223
2262,maharashtra,whole year,cotton,120,40,20,5.42,714.68,26.45454545,286,12900,45.1048951
